label,gid,name,label_type,area,ended
158642,94b66501ee9342acaa22a07493ab5bd4,Kunstkopf,Original Production,7709,f
37897,cd7e5380be014ad7adeec02b2927f2c9,Krottenbeat Records,Original Production,150,f
123255,2d95b5f1d1984bf1b4ae4b0ba07653c0,Stromboli Music,Publisher,222,f
212794,3a20fa19477e4afca6722d855d4836e8,UK Jungle Records,Original Production,,f
195728,4da9bf2363894aacac2f11d757834146,Kure Music Group,Production,,f
231999,fe6a4b56fd6147fa86c028d87f24c761,King Sound Records,Production,279,f
169343,0e95f201a8544840bba912bcc616376d,Rebel Records,,28381,f
36648,0b3ffab19255428fb83506563f10207c,HMSU,Original Production,33,f
151830,364988ae6356466eb3c8c556edbe93cd,TeraAntiQu,Original Production,221,f
143352,06a48ec4cff640ae819c93de2024be66,Mesonjixx,,,f
172270,412be731a5ab4da6953a08ab30531580,Three Boys Music Inc,Publisher,222,f
106564,416ec430f33b43e3a9169e50226f58cf,Tonodisc SA,,10,f
76476,81be8c62c5824cf8b950b589f59d0f31,Jean‐Michel Franck Rivat,Publisher,73,f
73784,6d6e14214a4f4fe98ce543a2ab2f38d3,Mike Stock Publishing Limited,Publisher,221,f
189483,cf4ec2a694214910a20d5e5ecbd99131,IDT Publishing BV,,,f
69940,2995528f87d1484884785de89f353268,Manzanilla,Original Production,105,f
92482,14c24eaed3f24cd4b229354a7b2d2754,CrazyoneWorldwide,Publisher,5179,f
213096,270b5e506b2f4b489416ec963ff8b383,Step 3 Music,Publisher,,f
230705,d112f7350b7c43c0b124947e8b8fc1cc,Первомай Sound,Original Production,,f
117536,769882117e014c2e96e1bb611504dca5,Toshiba Ultrasound Probe,,,t
147054,79263a0555d34cd48f5b9d8e5404a9e8,渡辺Records,Original Production,397,f
29140,29ec8500ae7a42f6b8c4a2be6dabba45,Punch Drunk,Original Production,221,f
210213,736f1b67d3464717b6a2d1ceda8c254a,Hyles–Anderson College Music,Original Production,26653,f
73999,5f07ba8cb22243a7861acf62874b05ce,Baboon Records,,,f
202052,b639f732b4264e27b18d86a8ba4e2fa1,1005847 Records,,,f
136838,baeced6e527942a9aa28d950c5328a48,PH Kopalnia,,170,f
130997,ed1e6996f2f04855912ac278fc8aa8ad,Montgomery Records,,,f
161253,9d34100daf0e4a8d80b7712a03d659ef,Edwood Records,Original Production,105,f
113838,8d966e33fde444d7a103a9c5291402b7,Undertakers Daughter LLC,Publisher,5213,f
41394,622c6ed15db74d6e9e13d9ca07c4c2e8,Circle Records,,,f
174351,d51f029a46064552bd20f3b3869cf16b,Real Recognizes Real Records,,,f
128734,c29067d9792c4bb4ae5e371a39d79ad5,GETTRAUM,,,f
141138,130f1ffe3ea24a50a0be2f4ede63c704,CHRecords,Original Production,203,f
145996,b53201744b764013aada4d9c3080da0b,Doxy Music,,,f
129262,55187f125efc44f48fa572aa05984d7b,Adrian Smith,Production,13,f
18190,eb0e434fb72649dabfb2c99938fdc839,לבנטיני,Production,104,f
230351,af5dd0b896944f0082feea8783982e29,Sike Records,,281,f
126431,36da754ecc084ae993b1a09ee8c86ce4,Ducez Ent,,,f
235618,5b4ae0e7b673454dac681233a7456a19,Tasty,,,f
38357,4aba57ed3ca24850b6bfaa0a347da5ad,Affine Records,Original Production,14,f
205156,e0c43003d11147d6b6af56c84920ae44,Rush Hour Store Jams,,,f
112413,02b06ced00554eb6883b40fee1f419b4,Eternal 4 Life Records,Distributor,,f
57199,74494e8705894676a0ae042e73f2fda9,NervÖs Records,,202,f
106511,831b21f0c944422d9c983c579144fc16,Flaming Pie Records,,,f
37818,03820c8903c84a66882c193dec500510,Corsofonia,,73,f
101854,7f70ba086ca54229be98c2f324ba37a0,The League of the Gloomers,Original Production,105,f
188987,140b5197034c4a7ba96b0a30524e477f,Studio Kitchen,,,f
145929,f46cfd1f694646f389c2d11f9484c07f,Patchrock,Original Production,67476,f
88753,3ac5062c88d948d899fd2a49c2ed473c,Hot Rock,,221,f
81205,bd2836e76eef435c85b512652a150ede,VoltAge Records,,,f
220691,4e1cb5643ce44fce8dd91f1f8065bb17,Power Moves Library,,38,f
221799,05a50e473d0d46a083c97a2688a0b94d,United Records,Imprint,81,t
152966,44e4f4dec54b4201857851a04caec54c,Phonodisk,,156,f
87092,a2f4c811e67c4999a55bfaf1d6562aa2,Jessica Musikverlag,Publisher,81,f
5720,90f0f0bb864f48d3b4e56180094648a2,Zulu Lounge Records,Original Production,194,f
111953,bd230a3d4f4445d78855c5a2c8dddd1a,DreaminGorilla Records,,105,f
132060,62d13cca965b4c809f163684993e756a,Shower Music,,96,f
93436,9a4a7520727840199a32aae58a3090fd,Pyknotic Records,Original Production,5194,f
192787,06ada091f98f4446a171c740adb31043,TTAJJ GROUP,,,f
69546,8f3d22a4027146ee8cae541b0d52d7d9,Solitary Records,,,f
54212,0926db3fc7254c4994ad286f2a087c18,Scoregasm,Original Production,222,f
81039,ea42c474218742cab421418ea4f9c6e5,ArtistCompany,,,f
20474,e5d5b6d6a08e4044ac078f9d10e8afe9,Local Anesthetic Records,Original Production,222,f
163043,1f04de0b4eda4a2894ffd925c12cef0d,Flowlab Records,Distributor,1178,f
87035,1a685567ae3d4081b8d2f91ff3aad841,Ninety‐One,Imprint,107,f
24291,ec55686e5c194bb1ac4281ddcc02ff8d,Permanent Vacation,Original Production,7710,f
162344,664b7874fe6f4b78b690caa25db5e280,Heart in Hand Productions,Production,222,f
149584,e8b530c7fcdc46caafb22108fe09e967,Zeneration Records,,,f
245600,97cfcaceb7dd4011bd233dd86501600e,NEBLINA,Original Production,171,f
2371,875afb40633b464abfcf9d3de235f642,Jarrah Records,Original Production,13,f
212070,1eb4a5162cf14dcabc5186e559cfea3b,HikariULTRA Inc,Original Production,,f
62248,831f387b0413450caf653dd6ac3c794f,Grind Freaks,,107,f
112845,175e2d1fd0f44a17a38bfdc3612a6ac8,Toxic Shock Records,Production,378,f
218843,a8f34f2b081e4490b498f48c71f67fca,Black Box Entertainment,,,f
204277,00269063a2e449e4bcc27039f78e2b42,SOUNDS OF BEVERLY,,,f
158250,848359ab570a42a8b495693460dd702b,Crab Key Records,,,f
134420,cdcc5e312cc743d681171797665911a1,Glasspool,Publisher,221,f
114628,2968d6ea61a249589b147d7002736c4c,Empire of Song Australia Pty Limited,Publisher,13,f
72447,73c24f48971c454187df16d079b498c1,Doxology Records,,,f
158093,c0495be6dfc14d2db12ec81b51c0e05c,Tortoise International,,,f
213951,62a5532b0d6648f6aa9a89cd634bf7a0,Alex Spencer Music,Distributor,,f
219268,a43c3f4923c64975a35e43d26ee2ffba,La R Records,,,f
72186,bd1d187a65fb4e39990780f2f8f44e66,Fascinoma Records,,,f
234097,2e4333fb4cfd4fcabcfca1f103aaac82,Marquises,,,f
105010,369cbd48f56d41da9f971e9c63e6b46c,DTCM Ave,Publisher,,f
65521,61fd93a0c2ef49dfb713ed796e0562e0,Ketch A Vibe Records,,,f
150254,510f74c7c9e749d299b9a7079409ee39,Jazz Realities,,,f
177343,cb2203db6cb24db294b85754c9efa38b,The Indian Record Mfg Co Ltd,Production,,f
192563,dcf20ef9785c448eafbf4a1d69952aaa,Strange Vibe,Original Production,,f
123742,aa9796978cc74fe098600d716be4baad,Underground Sun,,115565,f
187031,169e1294ba4e4853b3d918c6a46f00b9,RAW,Original Production,73,f
6197,bece1f3a3d15470cb3adf75e3ee1fd69,Muzik,Original Production,221,t
177580,ce32b4025b3e463e83a388b690588c61,Blue² Records,,,f
201752,3ed636a6dd864f19a657dea6b8b74776,DFSANT,Publisher,,f
122015,15f11fc541974f899abbce3bd753cb02,アクセルミュージックエンターテイメント,Publisher,107,f
187091,40e89874973e49ab960b32a021f0a17f,Mad King Production,,,f
226702,5c07d38cbcb044f4b8c6c9a6b6364fa0,Jakil Records,,,f
38145,42f27cbe30324c7f9d1d34442f0057c4,Original Selection Records,Reissue Production,221,f
241506,35acb84c1fa2460ba8d9136c5e882551,Reverse Alphabetical,,,f
182425,f9eee7b3f76e4c70852ff01d448a26fb,RasterNoton Editions,Publisher,81,f
73692,db1296f0d8de438fb5f689be9f3edaaa,Original Dub Gathering,,73,f
43976,ce0fa170c5f7444192db1eee56817a5f,Stuza Production,,219,f
162579,12ae1f22fc8c47b5aa14e9fa173a5198,Westernmost Records,Original Production,30644,f
24926,8e251c9337784bff845dad05464eadcd,Pirate Records,Original Production,81,f
165773,c54c31def3884adfbe64097f6ab6057c,Blingnot Media,Publisher,299,f
247800,3706d2f92d7741e38bae49461103a87f,Alpenland,Publisher,81,f
153015,fa08f87e04a94dd98576b9634ec51bf7,Electric MVM,Production,3813,f
215482,4442ac413adc455fb9e404434d99e0e7,Sentai Holdings LLC,Holding,222,f
78408,04706225dccc4918809b76dfe4e6985d,Graf,,105,f
74270,0f7662fe71e446a1a703f2dee578353e,Coyote Cuts,,,f
81253,496b2db0f5b247e484db0a468b0ded3b,Romuald Distro,,2450,f
144613,c16840eb155d41d7b2a7a59a1aaae2a2,4094Ever Entertainment Llc,Distributor,7776,f
224609,a97801da793f4eada81e94b3a8854ac9,Sally Tiven Music,Publisher,,f
68028,942a1facefb7494da368c9e598affa4c,Surface Area,,,f
90060,70dad9f27b80410d85167fcea26ee2f2,Back To Mono,Original Production,48166,f
153937,1dea0b1e5af94ab0bc73d314086075b7,Mohofusu Records,Production,,f
242714,bf61389f7fc34db78741778836f5d26d,Power Entertainment Inc,,,f
154559,2f597cb72e85457e8568ebd28e5842bc,BanginBülows,,,f
226539,126cb25a4eb748058e47024ea2724af5,Bug Records,,13,f
49401,7565932cfef94e8cb8ef4ac44641b71f,KORE,,221,f
64735,1b4a16a755224e8190871507be2456c3,Tube,,,f
109694,344f73ade2d547a8b55fd723296a81d2,Dissonant,Original Production,,f
117069,7c52860da706487cbb87a26bcee85d1a,Lone Wolf,,,f
152546,36c76abbf0884313b1ce67e7c13ed6f9,CDRSCY1,,,f
31866,c3662cf3cc934a63b433f0e75d384105,Unfortunate Miracle Records,,222,f
48538,a86f03d3d4a54e4f8795c65e524ed592,Killsound Recordings,Original Production,221,f
26001,86c6a7699f5341fe8b065071dbcc2c6b,fleshmadeword,Original Production,221,t
185883,12c179c65fb344cba609392136da4599,ts136,,,f
4861,bf6b75e548a44b59b9f762ead97ef37e,Rock the Nation,Original Production,14,f
191929,46f317b5500a4b80b9b48860b1c7bd91,Kobalt Label Services America Inc,Holding,222,f
203880,e5cd52a99b07488c836105501f21c1c5,Orlando Music,Publisher,222,f
106493,cb7538c0ba3547b39e94870ba1b239f5,Kin Kon Records,,222,f
163498,f946f4b29e55443f9f2eb2747de92c60,Little Pad Records,Original Production,222,f
117278,71a76b0485d74d5fa390a8fb3d7fcd7c,Angels Way,Publisher,,f
208378,01d01f5d53364a849a4347a0ca86221b,Zulu Spindisk,,,f
62222,6073f1653e444a58bc5e56041b456ea5,Sublime Label,,105,f
219531,a2c0500d63f442ac9538bbdf3458918a,Knock Down Productions,Original Production,22275,f
116747,bc422feba971486aa42c8242fda270fe,Future Beats of Coolmusic,Imprint,,f
146642,437db96ef9a34b65a1650d594debf6e7,Circle WANTAN,,,f
179270,a5a2efe514d340a3b598b7579e6720f0,Tumble Audio,Original Production,3967,f
104905,f964df0bc1b84e699921d0d3cc30ce43,中国国际电视总公司,Publisher,,f
82262,bb56920d54a24bb39c3d9c534ecf43aa,Green Fox Music Inc,Publisher,222,f
242620,152f2a3cd57240baa655e42685251a8e,Starr Island,,,f
61279,88b7e0e69c3b4c709fc9afddba61a85e,Catalyst Communications,,,f
31212,84b7512934e144298046e2d93da0d498,Tempest Records,Original Production,221,f
176691,735f80b6b29f46438cc3bb9d5cafc60b,Operator Records,,10,f
169936,24750a250be14343adfea4d270ade63b,GoodMan Records,,397,f
40792,965d85c26a664f909ed422fd0f84e9f7,Maybe Crazy Records,Original Production,81,t
154364,2204ea0567714b6c99fcf98c1024b508,ODDWOP,,7020,f
23679,d930c0a71a3e4af5a9cf987e18f717ac,Tumi Music,,15556,f
65817,6e9aa3db78f94593af19ca5ae64661f7,New Noise,Original Production,160,f
67431,b8e0458012ab42d69eb124ba8cc719e6,Generation of the Pop punk,,,f
103945,e3fcc311974c478389fff2172ade4139,Werkpilot Industrial Releases,,,f
119380,899059965ee844b1936e4ccef6155640,Minos EMI SA,,,f
104811,1eb2592f79904130b4028a9fb7e4befd,True Force Records,,,f
200653,9b096f3bc7a54e67988f161091d2e196,Alternative Music France,,,f
6042,d97da6f0c0ba4a608fd5fb8edab24d32,Cotillion,Original Production,222,t
192049,48b2604d1535465eb15f7d4c6dcb1161,Pro Audio SRL,,,f
121106,0256acfaaf1c4989a3556a677125c542,G Tracks,,,f
95324,68687dc5246a47f6af0ef71bdbcbb9ef,New Stargate Records,Imprint,14,f
242089,a290d72bdcac435997df05c2f350dad3,Play This Records,,,f
239343,95e1921c059f40bfb324469c0b542ac6,Hot Tub Records,Distributor,29447,f
4625,830a33821b3246f4909f40bdd13da555,Jenny Divers,Original Production,221,f
179233,303d2a20f9ed47e481ba6a261cb1eed4,GC Plan B Publishing,Publisher,5239,f
216667,28573a9ee5a247438ce8e4d55e2c618e,Rich the Kid,Original Production,,f
1950,37a0458795844a6ea36a9263a6f4eab4,Irfan le label,Original Production,73,f
214074,98f83fca2e644691b931ff35f1188cda,Hy2RoGeN Music,,,f
75944,cace547d2178405d83c3753af58159d0,Terror Negro Records,,,f
193541,bf359ae29d894c72a7ca5351b5308718,Paper Crane Collective,,7703,f
250060,22a68508d6494f34ac00331b60d854dc,Edition Rotfuchs,Publisher,81,f
214344,21fd8751bd854ecdb5e088e925277ffb,Soca Music,,,f
41335,a66fbad3bbd34649a085b9e13a26c9a1,Jum Jam,Original Production,81,f
219149,0a7dc78dd9d44fda8a24663932e9bdb6,Tritone Music 2,Production,,f
55580,095d80ae7bef49a8abf0728109da89e7,Grisly Labs,Original Production,222,f
103096,b0f40ede8173412ebf50ccbba64f5fe8,Todes Soldaten Produktions,,73,t
138459,93bc2f89f9db42d58dab942008b71529,Gak Attack Records,,240,f
9077,ab3e84e3c3c64b8489ead710ddc1e820,Minimise,Original Production,103,f
111608,ebbe3596754b4eceb08b42ed5f40e8ee,Leosongs,,,f
86692,11cfa69f40ed4de384a38c093a4f698d,Storkclassics,,,f
223865,39538365a2e54faebc905760b662056a,Jon Meng Records,Original Production,81,f
88093,bc65f92f70b9495c9f876b286db775f3,Ektaphone,,,f
190452,8c274a2a3f04448fa561871ae80b9a09,TΔG MUSIC,,,f
53455,3b5813f55d7b46ca98d8e75f56d4c319,Bomb Factory Records,,221,f
208798,96d0419d0caf4859b3f5611ece640576,Dr Awkward Publishing,Publisher,,f
144852,0eaa46c197e14f88a9a6c7f603dc3eb8,Starsrain Records,Production,203,f
222334,aec5951177fb470eb669b8ba591425f0,J  Q Records,,105,f
241348,b74634ac63ee4674b7b80773946c37c7,Lunar Apparitions,Distributor,,f
184823,edc0b36a457c4729b7bc414298534851,Mira Bonita Productions,,22317,f
67784,e4df25c5600241b2a18251df80a3c3c1,Tretiak,Original Production,202,f
122462,94faa109c8ad41c2b8ceee7226371348,Rebeldia,,,f
244609,cb829ee202ee4a1ab598cd90dca54e8a,Klasszikus Jazz Records,Original Production,97,f
244649,58519d0d74f84238aa725b4504efd3d2,MCA Distributing Inc,,,f
219699,518c6ce4e35b4e4bb974d2d2caf7b6be,The Nufirm,,,f
86622,035e05c580b54c9ea36f055dad262b7e,小学館集英社プロダクション,Publisher,107,f
40029,0d9dcbe5899c4b95b979f5316fce5f8e,Royal Flyness Records,,222,f
175394,6bcc6f5ca773475ab3fdd6e87060c89d,Sunshine Records,,104,f
225961,0d102a9ae4374b90a7bfa0df6ed5376d,Supremo Musik,Distributor,222,f
66482,f9d2d95228f34d7499acb8acd93ae3b7,Funk Mansion,,,f
211017,c699d63c662a4806a17ef0d4c8fa2913,Candlewax Records,Production,222,f
77407,8f3e480633344bcd97d451136d708225,Bagatelle SA,Publisher,73,f
134552,71d217d638044ca688c3c7d235188a43,Miller Magic,,,f
36214,4a852422065f4e08b3c431fbe56d83c7,Metapsychic Records,Original Production,240,t
10137,ce762a069e5647d0af88311e353042b2,Fête du bruit,,21,f
167243,3e8130eebf804487916fb558aa1dd28e,Iconyc,,,f
162139,61d407275a1a4f0892061a3bbad5d30d,Shimmy 500,,,f
88133,2c65a988c6024dc9ae939a1cc1f817d4,Autistic Records,,,f
25273,f983c757aa9d41639443c8ba54ff8383,JayJay Productions,Production,73,f
112340,4e54ac0f22cd4e27a3853bb2dd33ea83,Tribal zik Records,,,f
126794,51924f72ede2489983d7374eb82d80ee,Discos Arpón,,,f
26873,bdbaa9156ca64fa8b0f865c888bb2cfb,Selection Records,Original Production,221,f
38648,5186eda57b4249c3b9a6f17cae2a01be,John August Music,Publisher,,f
21186,60c873a5700d4499927a512537327816,Stereo Test Kit,,221,f
128155,bad5a8ba42614bc5aac59a2ab7be7957,Bacon Towne Records,,,f
249164,4189de28d6594b0c8aab64151108a33d,Dancing Cat Music,Publisher,,f
125443,cbad08b5ba794f7896366bd36d1b24e4,Management Three Music,Publisher,222,f
203061,cf127bbeb4074fd3a4777833cc67b5ac,Bishop Grinnage Publishing,Publisher,5213,f
133087,ae8ef955eb0d43ca85678ce3213bb2ad,Oetstar Rekkers,,150,f
51682,cdcc9c9d680f465c9a62dca7b1c09222,Club Standards,,,f
241246,7f9fc18aca3f4508a37987892a07e040,Narcotic Bureau,,,f
21625,08eb617da8b44f608d9798c1f3aed1b6,Reedo Records,,81,f
189538,7b35ad3e4af740e58bedcd0b2bf6eb60,ShadowCatcher Entertainment,,,f
73810,653a6addd6ae4763ab0dcefb9fefb008,Warner Reprise Video,,,f
81393,4a5eeb9b6ecd4c4b85c5c687ab2cb6f3,Lateral Mgmt London Stockholm AB,Publisher,,f
139428,9291a906c4014d9e8f5279d6c35880ef,Seven 13 Music,Original Production,,f
140939,bfa47893568f40d98628ae9cbf403464,Orange Four Music,,,f
131856,4f745c9a20c2430e9efdaceb5c0cbeec,Weekend Blockbusters,,,f
130063,6b015192ceee4a34822b48c413d16c6b,Everybodys Publishing,Publisher,,f
230591,58be2819757343fb93cc345043fc8ea5,Chaos Wrecords,Production,221,f
219257,0577df8b5059463684f9028bebab6097,Just Works Productions,,,f
242484,80378d23e36f4315892870a3a08fae54,Famous,,,f
247131,05c804cfe96149868c400a096137bc63,豪记影视唱片有限公司,Production,205,f
112453,0c404bce1ab84b369310f343066db32a,Dawg Records,,,f
28092,a7a827ef30844258bad66551d93a39ab,Rocket Racing Rebels Record Co,Original Production,222,f
206706,12c16bcf6d944c07869e5ee1d3d21f46,Xenomorph Records,Original Production,221,t
161462,4174d780ffd64ebcb42460cb26daec07,RTB Audio Visual Productions Inc,Production,222,f
24095,8b49e86701e54f41a74871c2a65a86a8,Radio Blast Recordings,Original Production,81,f
106596,2bea4fee84c1414587b82ad6974f63f1,Patrick Woolam,,5264,f
158749,926077e723194864b99aa1225495ea00,Vicious Music,Publisher,,f
205833,027f664371894752bbe3c0002f76c683,Haku Inc,,117012,f
186431,c30a9d6665704892a1a2c26ba07f21ce,Impulse,,,f
86589,f46259aba0fb4e05916269e14daa1288,Propaganda,,72,f
136991,b45c4bce17724ba3bbed8d817c77bce9,BMG Rights Management UK Primary Wave,Publisher,221,f
243012,a3b52eae95444433b33fcd0995e880f7,Radio Music International,Publisher,,f
80094,aa264ed6ec4e4b0d8be8be2a8ff3fb27,Mačji disk,,,f
3236,44a0dfd4c1d14bb7af13ffd43d83d274,Long Distance,,73,f
122681,1726d1d1bcfb4d25850390946c30626f,The Museum of Contemporary Art,Publisher,7703,f
153621,e7aa933b95044a9b937064cac6ffd3ba,Lucinda Panic Music,Publisher,,f
726,fb021b90fe5f4a9899390b63e35341d6,Zomba Label Group,Original Production,221,t
69813,fce6b313d3ba43a2af77630d55683c2d,Modus Operandi,Original Production,,f
174282,5ce36a7b264a4b08b1c279adc0de82c0,Culture Press Sdn Bhd,Manufacturer,129,f
121612,78a6933917bb4abcabd59ceda7f0b728,ZycMéthys,,,f
56041,ee4ce9fe63a7460888bb95f2ade1c60c,New Tide Records,,,f
251902,7ed4041199414c539c645bc626f1f94d,CrosSing,,107,f
152811,6f9ffe4d53604f05b2ea8d599dcc982a,ジュニア ミュージック パブリッシャーズ,Publisher,107,f
537,cf1c72360923445ab590cf593a19bda9,VSOP Records,Reissue Production,222,f
23698,098fd3f144c54c8a98673d203fc2903f,Boy Records,Original Production,194,t
10026,31980e6e84f74590869b0edc7023b17b,Horror Records,,,f
25277,3c733d363992427386ab6cca0ada84d0,produções Ganza,Original Production,171,f
206869,500a59a4b6964cd8b73af580d9425979,Spelling Ventures Music,Publisher,222,f
237175,8e2f6959056344fdbddccd2312cd9b48,Shelley Marie Brien,Publisher,,f
124243,e43dcbc7c8e04e04810e51df74ed82af,Warp Speed Carousel,,,f
139269,a7c5aa02fe7c404490c5c35d03c92d48,MTT Medien Technik Tschur,,,f
70011,e8d43da61d744e6db048ac9a089d8ff6,Eesti Draamateater,,67,f
186413,a782e270f4a245cfac57a7a97dc1a08d,Sasquatch Cock,Original Production,153,f
250458,1a804fc07b164416b34d71a7e6cf4ade,Cant Stand Ya,Original Production,,f
61021,a927edaa231a46a096f966724e8dbce7,Comydor,Original Production,81,f
57386,1f7f454218954940a7e8e4c9fd409467,Nexus International,,107,f
201254,8b7a6a5b56444153939e72393d4ee1b5,Gold Sounds,,,f
48517,0adfb430a8ac4fa5b63b65d6b202a86a,Suburbs of Hell,Original Production,221,f
3995,13063d99858c47619daccb5f27852bba,ATIC Records,Original Production,221,f
206547,22708fdf57b348ebbdbeee6885ed5e83,Irving Caesar Inc,Publisher,,f
174259,90ca1bcca56e41a7a66e8a02c6f2a47f,Central E Records,Production,194,f
174667,faddea1f9bf144baae15821a6e2c3a21,Wrong Era,,326,f
33382,887409f9be914bcb98271317c57829ee,Midnight International Records,Original Production,222,f
147736,0816d2799e524a61af8eb193e13170a9,Wiener Arion Verlag,Publisher,653,f
204930,b1dce85ce27b46f9a229e36dba3a21ad,The Moth Club,,,f
52618,2f71252d3ee64910a3162a48ad44f60e,Dynamic Reflection,,150,f
32512,ddba09a6077b4d60b665ffbec4030c37,Hip Hop Village,Original Production,221,f
198082,32cda70aa8f943588db0e060352431c5,SUB tl,,,f
182813,cc966dd1bd404c5d8024772ef8f06a78,Dark Side MGMT,,,f
6949,243fb8dc8f4949389ac8b377f712abde,Projekt Archive,Production,222,f
177643,bba3f53e46e347f8bbe9f51735663083,Vesterinen Yhtiöineen Oy,Publisher,,f
252547,3089c0caa6fd492b9f5dc83dc98abac6,Acacia,Imprint,222,f
130041,f0a631c6ca1347bfab9a031f85045183,Upart  Superleak,,,f
235902,da0d35ee6dec4e24bcde5c4d5c3a371c,Potrebuješ avdio in videoprodukcija doo,Production,190,f
173548,ebac2114c2854a1cbd63ec0a473137dc,Childrens Records of America,,222,f
26607,5f62409d1a524f378aba71248a56cf62,Hide  Seek Records,,221,f
156484,13785b0d43d54c26b74292b97913b3fc,Bird,,,f
35007,53f6628bb10f47b498625bf8ce6f755b,KOM BLOK Records,,222,f
241850,b9e7a2ce6afa476ca2914e01445e7d40,Rhythm Digital,,,f
3401,0bdfd38cdc8444ae9d99927837fec434,Cheap Records,Original Production,653,f
116638,7e9991260e3641f7a131b31ec80b6aa7,Dio Drone,Original Production,15123,f
52409,94e0dc3a1db14ff0b1cba631cba5b9c4,Nicks Garage Records inc,,222,f
110105,f09210e4c79e4fec9acdaa2c2abbfe82,Rare Breed Entertainment LLC,,,f
184788,b406626b143f4e38b970ef57d4948b4d,TON Records,,,f
192025,805e97f68a6a43e8b9f875900fa1211f,Matter Research,,,f
215314,0bc6ffed4e174a6a8b7eaa74bb24d3b9,Gaga Music,Publisher,13,f
143182,4ac9bb797a6b414ba3abd7c2fa15505d,Norsk Film As,,160,f
138730,225b2a8e3c4c43cc8a43fb52f68c6211,Motoguzzi Records,,,f
115699,35a00e5ad6bf4963a95afcb36aea56b7,Tuku Music,Publisher,,f
17930,e54cf1d2645d49eab5525b73f9c31d41,Rush Associated Labels,Original Production,222,f
107484,279a9eb6e34d4fa6807fc8907f5d6cdc,Eagle Owl Records,Distributor,222,f
247333,7e21031f7c244664872fd9bce28ada0f,Dave Hamelin Publishing,Publisher,,f
139892,3ba0d07037874b85a79326a0e1d67a75,Rosalyn Recordings,Original Production,222,f
