artist,name,sort_name,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,artist_type,gender,area,comment
id-245624,Molarmill,Molarmill,,,,,,,f,Group,,,
id-629704,Tao,Tao,,,,,,,f,Person,,,Julien Neto
id-475533,Thomas Hickstein,Hickstein Thomas,1954,,,,,,f,Person,Male,,
id-230296,Winter Bestowed,Winter Bestowed,,,,,,,f,,,,
id-1175633,ḅoƞeṣiƒt,bonesift,,,,,,,f,,,,
id-56423,Fun Size,Fun Size,,,,,,,f,,,,
id-716854,Dead Country,Dead Country,,,,,,,f,Group,,,L.A. indie rock band
rec-580894-dup-0,Pnnce James,Princs James,,,,,,,f,Person,,,60z
id-1759547,Max D. Carter,Max D. Carter,,,,,,,f,Person,Male,id-4383,french rap
id-676012,Mechanical Brothers,Mechanical Brothers,,,,,,,f,Group,,,
id-1949685,Manny Rod,Manny Rod,,,,,,,f,,,,Latina Fever 2019 Vol. 2
id-138320,Catnip,Catnip,,,,,,,f,Group,,,
id-537894,Absolute Sleep Music,Absolute Sleep Music,,,,,,,f,,,,
id-37204,Doolally,Doolally,,,,,,,f,Group,,,
id-263724,The Hearts,Hearts The,,,,,,,f,Group,,,
id-1598164,Patrick McCallion,McCallion Patrick,1994,4,19,,,,f,Person,Male,id-116441,
id-799988,ᄼᄽᄾ,Great Rite,,,,,,,f,Group,,,
id-799987,ʄ≜uxmuℭica,fauxmusica,,,,,,,f,Person,Male,,
id-321769,Mansion Maze,Mansion Maze,,,,,,,f,Group,,,
id-568550,Marvelous Ray,Marvelous Ray,,,,,,,f,Person,,,
id-566711,Freegear,Freegear,,,,,,,f,Group,,,
id-420,Cecilia Noël and the Wild Clams,Cecilia Noël and the Wild Clams,,,,,,,f,,,,
id-230665,nwodtleM,nwodtleM,,,,,,,f,,,,
id-172390,Jimmy Ross,Ross Jimmy,,,,,,,f,,,,
id-479632,Attias,Attias,,,,,,,f,,,,
id-685382,Big in Germany,Big in Germany,,,,,,,f,Group,,,
id-685381,The Hi-Way System,The Hi-Way System,,,,,,,f,Group,,,
id-685380,Phunkaholic,Phunkaholic,,,,,,,f,Group,,,
id-295395,Angel Tech,Angel Tech,,,,,,,f,,,,
id-677499,Schema,Schema,,,,,,,f,Group,,,dubstep
id-504347,Lonesome Shack,Lonesome Shack,,,,,,,f,,,,
id-2169113,Ionov,Ionov,,,,,,,f,Person,Male,,
id-16208,Yehuda,Yehuda,,,,,,,f,,,,
id-1594860,Gamm,Gamm,,,,,,,f,,,,hardcore techno
id-770806,Mark Sherry  James Allen,Mark Sherry  James Allen,,,,,,,f,Group,,,Trance Artists
id-2091097,Chach,Chach,,,,,,,f,Person,,,producer and rapper from Texas
id-362276,Lazenby,Lazenby,,,,,,,f,Group,,,
rec-605157-dup-0,Pilo0 Bhattacharya,Piloo Bhatacharya,,,,,,,f,Person,,,
id-841826,Arev Konn,Arev Konn,,,,,,,f,Person,Male,,
id-688932,Emberghost,Emberghost,,,,,,,f,Group,,,
id-230125,The Sourkeys,Sourkeys The,,,,,,,f,,,,
id-166885,Vanlustbäder,Vanlustbäder,,,,,,,f,Group,,,
id-128201,Frits,Frits,,,,,,,f,Group,,,
id-1959048,MC Buzic,MC Buzic,2006,1,5,,,,f,Person,Male,id-92070,Rapper Madeirense
id-2327890,SIXMIXSIX,SIXMIXSIX,,,,,,,f,,,,
id-913717,Anat,Anat,,,,,,,f,,,,
id-239877,Sunjammer,Sunjammer,,,,,,,f,,,,
id-498826,Dub Tao,Dub Tao,,,,,,,f,Group,,,
id-1930842,The Blue Valley Boys,Blue Valley Boys The,,,,,,,f,Group,,,
id-1930841,Curtis Lee,Lee Curtis,,,,,,,f,Person,Male,,bluegrass
id-1595711,Feeedom Dub,Feeedom Dub,,,,,,,f,,,,
id-872290,Agness Pike,Agness Pike,,,,,,,f,,,,
id-399480,Sanban Seny Touré,Touré Sanban Seny,,,,,,,f,Person,,,
id-995315,The Frajle,Frajle,,,,,,,f,,,,
id-820823,Antek,Antek,,,,,,,f,,,,
id-1821257,Sal Priadi,Priadi Sal,1992,4,30,,,,f,Person,Male,,
id-131134,Emad Sayyeh  Chalf Hassan,Emad Sayyeh  Chalf Hassan,,,,,,,f,,,,
id-498828,Dan Marshall,Marshall Dan,,,,,,,f,Person,,,
id-201205,B-Uneek,B-Uneek,,,,,,,f,,,,
id-242532,Vib Gyor,Vib Gyor,,,,,,,f,Group,,,
id-655221,Louis Bérubé,Bérubé Louis,,,,,,,f,Person,,,
rec-217147-dup-0,PJ Pooterho0ts,Pooterhootj PJ,,,,,,,f,Person,Male,,
id-248843,Mad Traxx,Mad Traxx,,,,,,,f,,,,
id-525873,Dastum,Dastum,,,,,,,f,Group,,,
rec-217147-dup-1,PJ Pooterboots,Puterhoots PJ,,,,,,,f,Person,Male,,
id-460586,GK Deep,GK Deep,,,,,,,f,,,,
id-344053,Eikind,Eikind,,,,,,,f,Person,,,
id-325461,Poetized,Poetized,,,,,,,f,Group,,,
id-254088,Eugene Remus,Remus Eugene,,,,,,,f,,,,
id-460581,OCDJ,OCDJ,,,,,,,f,Person,,,
id-159443,Final Blowout at the Expo Center,Final Blowout at the Expo Center,,,,,,,f,Group,,,
id-106513,North Pole,North Pole,,,,,,,f,,,,
id-106045,DJ Kessok,Kessok DJ,,,,,,,f,Person,,,
id-1032190,The Problematics,Problematics The,,,,,,,f,Group,,,
id-421125,The People,People The,2002,,,,,,f,,,,
id-2303031,Psw5 academy,psw5 academy,2008,10,21,,,,f,Person,Male,,psw5 academy
id-3372,Nefertiti Jones,Jones Nefertiti,,,,,,,f,Person,Female,,
id-902445,Nico Lahs,Nico Lahs,,,,,,,f,,,,
id-142152,Endor,Endor,,,,,,,f,,,,
id-854931,Peregrinos Y Extranjeros,Peregrinos Y Extranjeros,,,,,,,f,Group,,,
id-108917,Tiny Trendies,Tiny Trendies,,,,,,,f,Person,,,
id-753343,Stick 430,Stick 430,,,,,,,f,Group,,,
id-329583,3 Dollar Knob,3 Dollar Knob,,,,,,,f,Group,,,
id-5917,Sara Zahn,Zahn Sara,,,,,,,f,,,,
id-509482,Cavendish Sanguine,Cavendish Sanguine,,,,,,,f,Person,,,
id-1047203,Förklädd Gud,Förklädd Gud,,,,,,,f,Group,,,
id-129351,Rebel Yelle,Rebel Yelle,,,,,,,f,Person,,,
rec-855628-dup-0,David Cwrney,Carney Davit,,,,,,,f,Person,Male,,Video Game Soundtrakks
id-267603,B-minor,B-minor,,,,,,,f,Group,,,
id-262892,The Big Cheese All Stars,Big Cheese All Stars The,,,,,,,f,Group,,,
id-2126358,Ali Robertson,Ali Robertson,,,,,,,f,,,,
id-555838,Entrelacs,Entrelacs,,,,,,,f,Group,,,
id-914695,ilovecolour,ilovecolour,,,,,,,f,,,,
id-663548,d-t3ch,d-t3ch,,,,,,,f,Person,,,
id-477678,De Marjandos,Marjandos De,,,,,,,f,Group,,,
id-241710,The Dollars,Dollars The,,,,,,,f,Group,,,
id-705023,Semper Virens,Semper Virens,,,,,,,f,,,,
id-705025,Greta Knights,Greta Knights,,,,,,,f,Group,,,
id-617837,Ornament,Ornament,1990,,,1990,,,t,Group,,,Afghan Whigs and Marcy Mays
id-848535,Mental Terror,Mental Terror,,,,,,,f,,,,
rec-493209-dup-0,The Innicence,Inn0cence The,1966,,,1968,,,t,Group,,,
id-647994,Angelina i els Moderns,Angelina i els Moderns,,,,,,,f,Group,,,
id-647446,Frank Bell,Bell Frank,,5,14,,,,f,Person,Male,,
id-339135,Alush,Alush,2005,,,,,,f,Group,,,
id-175370,Dave Chambers,Chambers Dave,,,,,,,f,Person,,,DJ
rec-1679864-dup-0,SONG FIGHT,SONG FIGHT,,,,,,,f,Group,,,
id-1033741,Jimbo Man,Jimbo Man,,,,,,,f,,,,
rec-368357-dup-0,Halo of Locust5,Halo of L0custs,2004,,,,,,f,Group,,,
id-1241807,Avantgarde De Luxe,Avantgarde De Luxe,,,,,,,f,,,,
id-483914,Slow Death Factory,Slow Death Factory,2005,,,,,,f,Group,,,
id-763361,Ra Jon  The Rubba Dub Dub Band,Ra Jon  The Rubba Dub Dub Band,,,,,,,f,Group,,,
id-634485,Neo Inferno 262,Neo Inferno 262,2006,,,,,,f,Group,,,
id-380590,Abigail Zsiga,Zsiga Abigail,,,,,,,f,Person,,,
id-483911,A Becoming Walk,A Becoming Walk,,,,,,,f,Group,,,
id-1008858,Rex Vijayan,Rex Vijayan,,,,,,,f,,,,Malayalam composer and playback singer
id-1008859,Saju Sreenivas,Saju Sreenivas,,,,,,,f,,,,Malayalam playback singer
id-276777,Mataplantas,Mataplantas,,,,,,,f,,,,
rec-690745-dup-0,vamzclys,vamsdys,,,,,,,f,Person,,,
id-788046,Ghecko,Ghecko,,,,,,,f,,,,
id-724518,Rudi Stakker,Stakker Rudi,,,,,,,f,Person,,,
id-2206812,Twinhead Pony,Twinhead Pony,,,,,,,f,,,,
id-520770,ABC Weapons,ABC Weapons,,,,,,,f,Group,,,
id-575576,Gerry Beaudoin and the Boston Jazz Ensemble,Beaudoin Gerry and Boston Jazz Ensemble The,,,,,,,f,Group,,,
id-830348,urdailywater,urdailywater,1992,5,5,,,,f,Person,Male,,
id-520774,Lightly Salted Peanuts,Lightly Salted Peanuts,,,,,,,f,Group,,,
id-570095,Rare Arts,Rare Arts,,,,,,,f,Group,,,
id-513128,Ars Deco,Ars Deco,1977,6,25,,,,f,Person,,,
id-160892,D-vision,D-vision,,,,,,,f,,,,
id-352490,Yokölast,Yokölast,,,,,,,f,,,,
rec-611679-dup-0,Honeytoje Cody,Honeytone Codi,,,,,,,f,Group,,,
id-196675,The Gales Bros.,Gales Brothers The,,,,,,,f,Group,,,
id-1011414,The Master Chanters of Hawaiʻi,The Master Chanters of Hawaiʻi,,,,,,,f,,,,various artists from the Bishop collection
id-196670,From Pandora,From Pandora,,,,,,,f,,,,
id-316735,Waterhouse,Waterhouse,,,,,,,f,Person,,,
rec-347093-dup-0,Dist0rtionz,Disyortionz,,,,,,,f,,,,
id-898749,Safari Ducks,Safari Ducks,,,,,,,f,,,,
id-1776062,Noisextra,Noisextra,,,,,,,f,Other,Not applicable,,podcast
id-1776065,Immerzbox,Immerzbox,,,,,,,f,Group,,,podcast
id-283872,United States of Dub,United States of Dub,,,,,,,f,,,,
id-354794,X-Libris,X-Libris,2005,,,,,,f,Group,,,
id-720520,Brian Minnis,Minnis Brian,,,,,,,f,Person,,,
id-720523,Paul Maeckelberghe,Maeckelberghe Paul,,,,,,,f,Person,,,
rec-1042655-dup-0,Rigo Ruia y su Bomba Caribe,R9go Ruiz y su Bomba Caribe,,,,,,,f,,,,
id-1206873,MVRIE CELESTE,Celeste Mvrie,,,,,,,f,Person,Female,,new alternative rock/electronic artist
id-780547,sodopp,sodopp,,,,,,,f,Group,,,
id-287740,Boqus,Boqus,,,,,,,f,Group,,,
id-218078,Shelly Bush,Bush Shelly,,,,,,,f,Person,,,
id-509870,Al Brown,Brown Al,,,,,,,f,Person,,,Memphis funk
rec-750427-dup-0,Johann Wolfgang Ppzoj,Johann Wolfgang P0zoj,2007,,,,,,f,Group,,,
id-653544,Jason Wilson,Wilson Jason,1970,5,31,,,,f,Person,Male,,reggae artist pianist
id-1153847,上田正樹とサウス・トゥ・サウス,Ueda Masaki and South to South,,,,,,,f,Group,,,
id-292570,Clever N Smart,Clever N Smart,,,,,,,f,Group,,,
id-292571,Freakazoid,Freakazoid,,,,,,,f,Group,,,
id-798115,Telefon Boys,Telefon Boys,,,,,,,f,Group,,,
id-955168,Apocynthion,Apocynthion,,,,,,,f,,,,
id-240671,The Eaves,Eaves The,,,,,,,f,Group,,,
id-766058,Hydro Chi Non,Hydro Chi Non,,,,,,,f,Group,,,Trance artists Markus Kosmann Michael Molenda  Suzanne Santos
id-384100,Zen-Kei,Zen-Kei,,,,,,,f,Group,,,
id-1214998,Black Lord,Black Lord,2010,,,,,,f,Group,,id-1526,
id-1510109,KZ Storm,KZ Storm,,,,,,,f,,,,
rec-109872-dup-0,Masters of Illusoon,Masders of Illusion,,,,,,,f,Group,,,Kool Keith Morion Man  DJ Kutmasta Kurt
id-2166520,GunFight,GunFight,,,,,,,f,,,,
id-205190,Little Viking,Little Viking,,,,,,,f,,,,
id-143682,Mel Brown  The Homewreckers,Brown Mel  The Homewreckers,,,,,,,f,Group,,,
id-1043473,Digresk,Digresk,,,,,,,f,,,,Une formation de 6 musiciens qui puise son inspiration tant dans le répertoire traditionnel breton et celtique que dans celui du rock ou de lélectro.
id-697736,Jeepta,Jeepta,,,,,,,f,,,,
id-829291,Will Jax,Will Jax,,,,,,,f,Person,,,DJ and producer from Australia
id-635688,Joan Reyes,Reyes Joan,,,,,,,f,,,,
id-697733,太田真由,Ohta Mayu,,,,,,,f,Person,,,
id-244029,Spinn,Spinn,,,,,,,t,Group,,,
id-244758,Cerebral Vomit,Cerebral Vomit,,,,,,,f,Group,,,
id-778258,Mary Gatchell,Gatchell Mary,,,,,,,f,Person,Female,,
rec-761701-dup-0,Ronald Liuis Smith,Smith Ronsld Louis,,,,,,,f,Person,Male,,
rec-761701-dup-1,Ronalcl Louis Smith,Smit Ronald Louis,,,,,,,f,Person,Male,,
id-244753,Canibale,Canibale,,,,,,,f,Group,,,
id-1359597,Baby Einstein,Baby Einstein,,,,,,,f,,,,
rec-617224-dup-0,Foahgotten Alibi,F0rgotten Alibi,,,,,,,f,Group,,,
id-436209,Ageha,Ageha,,,,,,,f,,,,Danish new age/folk/eletronic
id-244027,Kangos Stein Massiv,Kangos Stein Massiv,,,,,,,f,,,,
id-771782,Mitchell Turner,Turner Mitchell,,,,,,,f,Person,,,
id-415129,Xavier Jacome,Jacome Xavier,,,,,,,f,Person,,,
id-2052755,Caveat Auditor,Caveat Auditor,,,,,,,f,Person,Male,,
id-701905,Rounds,Rounds,2006,11,,,,,f,Group,,,
id-415124,The Magic Whispers,Magic Whispers The,,,,,,,f,Group,,,
id-646713,Tears 4 Beers,Tears 4 Beers,,,,,,,f,Group,,,
id-851398,Kid Infinity,Kid Infinity,,,,,,,f,Group,,,
id-639515,Sshhh...,Sshhh...,,,,,,,f,,,,
id-191860,rehtaF ruO,rehtaF ruO,,,,,,,f,,,,
id-670346,Justin Faust,Faust Justin,,,,,,,f,Person,,,
id-1687360,Klasey Jones,Jones Klasey,,,,,,,f,,,,
id-58937,Papa te raconte,Papa te raconte,,,,,,,f,,,,
id-462988,The Daytonas,Daytonas The,,,,,,,f,,,,Bill Drummond alias
id-400218,Future Tech,Future Tech,,,,,,,f,Group,,,
id-277134,Hausmeister Anton Klopotek,Klopotek Anton Hausmeister,,,,,,,f,Person,,,
id-625647,Ho.exe,Ho.exe,,,,,,,f,Person,,,
id-409308,MIKIKO,MIKIKO,,,,,,,f,Person,,,
rec-201680-dup-1,Saeed  Palash,Saeed  Palash,,,,,,,f,Group,,,
id-1035744,Valeria  Communists,Valeria  Communists,1950,1,1,,,,f,Person,Female,,
id-702909,Zem Audu,Audu Zem,,,,,,,f,Person,,,
id-266264,Moon Knights,Moon Knights,,,,,,,f,Group,,,
id-42836,Sunkings,Sunkings,,,,,,,f,Group,,,
id-1683072,Basix,Basix,,,,,,,f,,,,guitar instructions
id-690839,Jakarta Flames,Jakarta Flames,,,,,,,f,Group,,,
rec-677799-dup-0,Space Heroest of the People,Space Heroes of the Pe0ple,,,,,,,f,Group,,,
id-2395128,KIDPUNK,KIDPUNK,,,,,,,f,,,,
rec-596152-dup-0,Natjan McNinch,McNinch Natham,,,,,,,f,Person,,,
id-713819,The Nihilistic Front,Nihilistic Front The,2005,1,,,,,f,Group,,,
id-690834,Ten Digit Army,Ten Digit Army,,,,,,,f,,,,
id-548842,Metalmorphosis,Metalmorphosis,1998,,,,,,f,Group,,id-6463,Polish thrash/death metal
rec-574184-dup-0,On te Hour,On tbe Hour,1991,,,1993,,,t,Group,,,BBC Ratio 4 Comedy Series
id-407073,Sebastian Roya,Roya Sebastian,,,,,,,f,Person,,,
id-750874,Candy Apple Revision,Candy Apple Revision,2003,,,,,,f,Group,,,
id-566270,Atesh K.,Atesh K.,,,,,,,f,Person,,,
id-1631977,Chase City,Chase City,,,,,,,f,Group,,,
id-37198,DJ Eric,Eric DJ,,,,,,,f,Group,,,
id-285963,Aloof Proof,Aloof Proof,,,,,,,f,Person,Male,,
id-667209,Eyes of Love,Eyes of Love,,,,,,,f,,,,house music
id-873243,Romeros Nation,Romeros Nation,2008,,,,,,f,Group,,id-5106,
id-836719,Chaplin,Chaplin,,,,,,,f,Group,,,
id-355671,Left,Left,,,,,,,f,Person,,,solo project by monos guitarist Takaakira taka Goto
id-224253,The Allenko Brotherhood Ensemble,Allenko Brotherhood Ensemble The,,,,,,,f,,,,
id-1920466,B3LLA,B3LLA,1999,12,,,,,f,Person,Male,id-99281,
id-286149,Worsted,Worsted,,,,,,,f,Group,,,
id-350930,ND Catani,ND Catani,2003,2,15,,,,f,,,,
id-769197,Banda Municipal de Valencia,Banda Municipal de Valencia,,,,,,,f,,,,
id-782248,The Impacts,Impacts The,,,,,,,f,Group,,,soul/jazz
id-221831,Traumklang,Traumklang,,,,,,,f,Group,,,
id-502765,Manos Libre de Cuba,Manos Libre de Cuba,,,,,,,f,Group,,,
rec-395081-dup-0,Klarc Qend,Qent Klaahc,,,,,,,f,Person,,,
id-807021,Celsius,Celsius,,,,,,,f,Person,,,Demoscene composer
id-357817,Bill Maynard,Maynard Bill,,,,,,,f,Person,,,
id-720147,HD4000,HD4000,,,,,,,f,Group,,,
id-778009,Junia Ovadose,Junia Ovadose,,,,,,,f,Person,,,
id-727725,Billy Shephard,Shephard Billy,,,,,,,f,Person,,,
id-232793,Short Warning,Warning Short,,,,,,,f,,,,
id-2340850,winxxss,winxxss,,,,,,,f,,,,
id-507736,Duo Bertrand,Duo Bertrand,,,,,,,f,Group,,,
id-1044128,Longing and Silence,Longing and Silence,,,,,,,f,Group,,,
id-1043408,Jonny Cade,Cade Jonny,,,,,,,f,Person,Male,,
id-804671,Frank Hooker  Positive People,Frank Hooker  Positive People,,,,,,,f,Group,,,
id-2207485,Sound Square,Square Sound,2010,,,,,,f,Group,,,Doujin circle
id-546779,Blu Note  Fresh Jay,Blu Note  Fresh Jay,,,,,,,f,Group,,,
id-563020,Marc Hirte,Hirte Marc,,,,,,,f,Person,,,
id-247222,Kloq,Kloq,,,,,,,f,,,,
id-1004573,Music By Programmers,Music By Programmers,,,,,,,f,,,,
id-1118483,Colony of Meditation,Colony of Meditation,,,,,,,f,Group,,,
id-1118484,The Fury I Hide,The Fury I Hide,,,,,,,f,Group,,,
id-198948,4 Be 2,4 Be 2,,,,,,,f,Group,,,
id-232441,Axel Bartsch  Asem Shama,Axel Bartsch  Asem Shama,,,,,,,f,Group,,,
id-1011557,Rick Demers,Demers Rick,,,,,,,f,Person,Male,,
id-462481,Combustible,Combustible,,,,,,,f,Person,,,
id-1176090,Obiertas,Obiertas,,,,,,,f,,,,
id-795157,Halftone,Halftone,,,,,,,f,,,,
id-1869364,Daniel Feels,Feels Daniel,,,,,,,f,Person,Male,,
id-1174300,Dawning of the Inferno,Dawning of the Inferno,,,,,,,f,Group,,,
id-1174302,Mundilfari,Mundilfari,,,,,,,f,Group,,,
id-1473143,Seth Ennis,Ennis Seth,,,,,,,f,Person,Male,,
id-819919,Jhon Doe,Doe Jhon,,,,,,,f,,,,
id-819918,M.N.L.,M.N.L.,,,,,,,f,,,,
id-940117,The Winners Of Kids2Keys,Winners Of Kids2Keys The,,,,,,,f,,,,
id-366427,Ersatz,Ersatz,,,,,,,f,Group,,,
id-586289,Violet and the Mutants,Violet and the Mutants,,,,,,,f,Group,,,
id-819916,Submerge 101,Submerge 101,,,,,,,f,,,,
id-595695,DJ Jozz,Jozz DJ,1966,,,,,,f,Person,,,
id-514052,Grívf,Grívf,2004,,,,,,f,Group,,,
id-738600,My Girl Friday,My Girl Friday,,,,,,,f,Group,,,
id-737122,T-girl,Tomorrows Girl,1999,,,,,,f,Group,,,Formerly known as Tomorrows Girl
id-886997,Koolaid,Koolaid,,,,,,,f,Group,,,psychedelic rock band
id-571113,Moh Alileche,Alileche Moh,,,,,,,f,,,,
rec-432263-dup-0,Used G0ods,Used Go0ds,,,,,,,f,Group,,,
rec-268759-dup-0,Welcome Jupiter,Welkome Jupiter,,,,,,,f,,,,
id-2235196,Yiyo Sarante,Sarante Yiyo,,,,,,,f,Person,Male,,
id-1787215,Ildrealex,Ildrealex,,,,,,,f,Person,,,house/techno
rec-1888792-dup-0,Mandoioro Takano,Mandockoro Takano,,,,,,,f,,,,
id-1889069,Indigo Summer,Indigo Summer,,,,,,,f,Group,,,
id-689071,Grimmthurs,Grimmthurs,2006,,,,,,f,Group,,,
id-1029847,Plaisance,Plaisance,,,,,,,f,,,,
id-744121,Christensen  Vinther,Christensen  Vinther,,,,,,,f,Group,,,
rec-256510-dup-0,Madisori Strays,Madison S5rays,,,,,,,f,Group,,,
id-223647,Longineu Parsons,Parsons Longineu,,,,,,,f,Person,,,
id-596357,Deb Olin Unferth,Unferth Deb Olin,,,,,,,f,Person,,,author
rec-857731-dup-0,あきねこ,AKINEKO,,,,,,,f,Group,,,dōjin music circke
id-744129,I Need a N4me f0r Thi5 Proj3ct,I Need a N4me f0r Thi5 Proj3ct,,,,,,,f,,,,
id-1945686,That band Honey.,That band Honey.,,,,,,,f,Group,,,
rec-570718-dup-0,Altum At5amentum,Altuiii Atramentum,2008,,,,,,f,Group,,,
id-600613,Wado,Wado,,,,,,,f,Person,Male,,Brazilian guitarist  singer Oswaldo Schlikmann Filho
rec-783985-dup-0,Wave|an,Wavelam,,,,,,,f,,,,
id-1971984,DJ Grappa,Grappa DJ,,,,,,,f,,,,
id-1599541,Esin İris,İris Esin,,,,,,,f,,,,
id-312251,DJ G-I-S,G-I-S DJ,,,,,,,f,Person,,,
id-1118289,Valb Artists,Valb Artists,,,,,,,f,Group,,,
id-954978,Lorkakar,Lorkakar,,,,,,,f,,,,
id-675973,感傷ベクトル,Kanshō Vector,,,,,,,f,Group,,,
id-675972,Iemitsu.,Iemitsu.,2005,11,,,,,f,Group,,,
id-2049564,Japanese Words独創,Japanese Words独創,,,,,,,f,,,,
id-51561,Reeltime Travelers,Reeltime Travelers,,,,,,,t,Group,,,
id-366391,Fight Fire With Water,Fight Fire With Water,2005,1,,,,,f,Group,,,
id-590009,Judgement Day NYC,Judgement Day NYC,1989,,,1995,,,t,Group,,,Brooklyn NY—some kind of metal
id-540326,DJ Magic,Magic DJ,,,,,,,f,Person,,,
id-422388,The Triple Tree,Triple Tree The,2005,,,,,,f,Group,,,
id-527452,Niagara Childrens Chorus,Niagara Childrens Chorus,1982,,,,,,f,Group,,,
id-583287,Natural Touch,Natural Touch,,,,,,,f,,,,
id-150950,Circus Normal,Circus Normal,,,,,,,f,,,,
id-576143,medusascream,medusascream,2005,,,,,,f,Group,,,
id-186675,Growin Pains,Growin Pains,,,,,,,f,,,,
id-2381540,Mr Smith,Mr Smith,,,,,,,f,,,,Brad Smith
id-412757,Phil Stumpf,Stumpf Phil,1973,,,,,,f,Person,,,
id-42458,Davinia,Davinia,,,,,,,f,Person,,,euro house Sempre di Più
rec-920959-dup-0,Noção cle Nada,Noção cle Nada,,,,,,,f,,,,
id-1658652,Traildriver,Traildriver,,,,,,,f,Group,,,
id-7290,Urban Poets Society,Urban Poets Society,,,,,,,f,,,,
id-2289745,Starjunk 95,Starjunk 95,,,,,,,f,Person,,,EDM Artist
id-1015388,Hymn Above Traumatic Emotion,Hymn Above Traumatic Emotion,,,,,,,f,Group,,,
id-762173,Alexander Murray,Murray Alexander,,,,,,,f,Person,,,Solo acoustic performer. Glasgow Scotland.
id-154280,Kevin Carlberg,Carlberg Kevin,,,,,,,f,Person,,,
id-1825848,Connect The Circle,Connect The Circle,2019,1,2,,,,f,Group,,,Norwegian Heavy Metal Band
id-1041858,As Artifacts,As Artifacts,,,,,,,f,,,,
id-2050280,Ed Marquis,Ed Marquis,,,,,,,f,,,,
id-333493,Victor Sol,Sol Victor,,,,,,,f,Person,,,
id-224408,S.M.A.S.H.,SMASH,,,,,,,f,,,,
id-264025,Skaut,Skaut,,,,,,,f,Group,,,
id-455985,Satellite Beach,Satellite Beach,,,,,,,f,Group,,,90s UK pop punk band
id-60985,Immortal Minds,Immortal Minds,,,,,,,f,,,,
id-733593,Millie  Andrea,Millie  Andrea,,,,,,,f,Group,,,
id-177360,The Galens,Galens The,,,,,,,f,Group,,,Quartet from the 1960s
id-1632857,Cyte,Cyte,,,,,,,f,,,,aka Cytekinesis
id-230004,Noize Bot,Noize Bot,,,,,,,f,,,,
id-223998,30 Minute Drive,30 Minute Drive,,,,,,,f,,,,
id-354239,Karum,Karum,,,,,,,f,Group,,,
rec-600613-dup-0,Wato,Wad0,,,,,,,f,Person,Male,,Brazilian guitaristt  singer Oswaldo Schlikmann Filho
id-1040459,Eight Legged Horse,Eight Legged Horse,,,,,,,f,Group,,,
id-258744,Second Left,Second Left,,,,,,,f,Person,,,house alias of Ben Preston
id-1040450,Demise of Sanity,Demise of Sanity,,,,,,,f,Group,,,
id-1040452,Decay of Existence,Decay of Existence,,,,,,,f,Group,,,
id-1015121,Augustus Ghost,Augustus Ghost,,,,,,,f,Person,Female,,
id-788213,Stephanie Mabey,Mabey Stephanie,,,,,,,f,,,,
id-1015125,Eva Leone,Leone Eva,,,,,,,f,,,,
id-362092,Kratornas,Kratornas,,,,,,,f,,,,
id-999899,Nuh-Pop,Nuh-Pop,,,,,,,f,,,,Mike van der Viven Celvin Rotane
id-1018188,Hausu,Hausu,,,,,,,f,,,,
id-457056,Lorelei,Lorelei,,,,,,,f,Group,,,Basque rock group
id-570242,Earthgoat,Earthgoat,,,,,,,f,Group,,,
id-525993,Sonar Kollektiv Orchester,Sonar Kollektiv Orchester,,,,,,,f,Group,,,
id-656784,Dept of Edu,Dept of Edu,,,,,,,f,,,,
id-575369,Raghu Dixit,Dixit Raghu,,,,,,,f,Person,Male,,
id-656780,C. Denner,Denner C.,,,,,,,f,Person,,,
id-652272,Dimitri Max,Dimitri Max,,,,,,,f,Person,,,
id-629399,Mikirurka,Mikirurka,2005,,,,,,f,Group,,,
id-606517,Bobak Jons Malone,Bobak Jons Malone,,,,,,,f,,,,
id-572862,XTend,XTend,1994,,,,,,f,Group,,,
id-819007,Sombre Reptile,Sombre Reptile,,,,,,,f,,,,
id-501907,John Nathaniel,Nathaniel John,,,,,,,f,Person,,,
id-638078,Mighty Mike,Mighty Mike,,,,,,,f,Person,,,mashup artist
id-1588590,Almand,Almand,,,,,,,f,Person,Male,,
id-293680,The Old Codger,Old Codger The,,,,,,,f,,,,
id-480539,Coma Pirates,Coma Pirates,,,,,,,f,Group,,,
id-995188,Christopher Greco,Christopher Greco,,,,,,,f,,,,Former Pastor of the Vineyard Christian Fellowship of Greater Boston
id-1820313,Crafty Bison,Crafty Bison,2009,,,2016,,,t,Group,,,
id-2291435,Magou,Magou,,,,,,,f,,,,Senegal
id-1571510,Gualtiero,Gualtiero,,,,,,,f,Person,,,
id-730637,Swami LatePlate,Swami LatePlate,,,,,,,f,Group,,,Jamie Saft  Bobby Previte
rec-624213-dup-0,Isabel Paton,Paton Idabel,,,,,,,f,Person,Female,,
id-212919,The Metric Mile,Metric Mile The,,,,,,,f,,,,
id-1027446,Ratheesh Vegha,Vegha Ratheesh,,,,,,,f,,,,Malayalam music composer
id-499284,Янтарные слёзы,Yantarnye slyozy,2002,,,,,,f,Group,,id-2439,Amber Tears
id-1272880,Hot Box,Hot Box,,,,,,,f,Person,Male,,Hip Hop/G-Funk Artist
id-662147,Diom,Diom,,,,,,,f,Person,,,
